,Title,Genre, Meta Score
3252,Reds,"Biography,Drama,History,Romance",7.6000000000000005
3253,Notorious C.H.O.,Comedy,6.6000000000000005
3254,Sixty Six,"Biography,Drama,Comedy",5.7
3255,Inner Demons,Horror,3.5
3256,Ant-Man,"Action,Adventure,Sci-Fi,Thriller,Comedy",6.4
3257,The Matrix,"Action,Adventure,Sci-Fi,Thriller",7.300000000000001
3258,Thor: The Dark World,"Action,Adventure,Fantasy",5.4
3259,American Hustle,"Drama,History,Thriller,Crime",9.0
3260,Fifty Shades of Grey,"Drama,Romance,Adult",4.6000000000000005
3261,The Shape of Water,"Adventure,Drama,Thriller,Fantasy,Horror,Romance,War",8.700000000000001
3262,Sherlock Holmes,"Action,Adventure,Mystery,Thriller,Crime",5.7
3263,Wanted,"Action,Thriller,Crime",6.4
3264,Fantastic Four,"Action,Adventure,Sci-Fi,Fantasy",4.0
3265,Crash,"Drama,Crime",6.9
3266,The Place Beyond the Pines,"Drama,Crime",6.800000000000001
3267,A Good Day to Die Hard,"Action,Thriller,Crime",2.8000000000000003
3268,Oz the Great and Powerful,"Action,Adventure,Fantasy,Family",4.4
3269,Winter's Bone,"Drama,Thriller",9.0
3270,Moon,"Sci-Fi,Drama,Mystery,Thriller",6.7
3271,The Help,Drama,6.2
3272,Collateral,"Drama,Thriller,Crime",7.1000000000000005
3273,AVPR: Aliens vs Predator - Requiem,"Action,Sci-Fi,Thriller,Horror",2.9000000000000004
3274,The Legend of Tarzan,"Action,Adventure,Drama,Romance",4.4
3275,Teenage Mutant Ninja Turtles: Out of the Shadows,"Action,Adventure,Sci-Fi,Fantasy,Comedy",4.0
3276,Now You See Me 2,"Action,Adventure,Mystery,Thriller,Comedy,Crime",4.6000000000000005
3277,Road to Perdition,"Adventure,Drama,Thriller,Crime",7.2
3278,Bad Santa,"Drama,Comedy,Crime",7.0
3279,Abraham Lincoln: Vampire Hunter,"Action,Thriller,Fantasy,Horror",4.2
3280,Rise of the Guardians,"Adventure,Fantasy,Animation,Family",5.7
3281,Across the Universe,"Adventure,Drama,Romance,Musical",5.6000000000000005
3282,Hidden,"Drama,Mystery,Thriller",8.3
3283,The Host,"Sci-Fi,Drama,Thriller,Fantasy,Horror,Comedy",8.5
3284,Master and Commander: The Far Side of the World,"Action,Adventure,Drama,War",8.1
3285,The Internship,Comedy,4.2
3286,Nacho Libre,"Sport,Comedy,Family",5.2
3287,"Lock, Stock and Two Smoking Barrels","Thriller,Comedy,Crime",6.6000000000000005
3288,50 First Dates,"Comedy,Romance",4.800000000000001
3289,Grease,"Romance,Musical",7.0
3290,Water for Elephants,Drama,5.2
3291,The Huntsman: Winter's War,"Action,Adventure,Drama,Fantasy",3.5
3292,Dark City,"Sci-Fi,Mystery,Thriller,Crime",6.6000000000000005
3293,The Brothers Grimsby,"Action,Comedy",4.4
3294,The Ridiculous 6,"Comedy,Western",1.8
3295,Legend of the Guardians: The Owls of Ga'Hoole,"Adventure,Fantasy,Animation",5.300000000000001
3296,Your Highness,"Adventure,Thriller,Fantasy,Comedy",3.1
3297,Piranha 3DD,"Thriller,Horror,Comedy",2.4000000000000004
3298,Cold Mountain,"Drama,Romance,War",7.300000000000001
3299,I Now Pronounce You Chuck & Larry,"Comedy,Romance",3.7
3300,A Few Good Men,"Drama,Mystery,Thriller,Crime",6.2
3301,Norbit,"Comedy,Romance",2.7
3302,Taking Lives,"Mystery,Thriller",3.8000000000000003
3303,Bowfinger,Comedy,7.1000000000000005
3304,Ong Bak,"Action,Adventure,Thriller,Crime",6.9
3305,Horns,"Drama,Thriller,Fantasy,Horror",4.6000000000000005
3306,Killers,"Action,Thriller,Comedy,Romance",2.1
3307,The Rite,"Drama,Thriller,Horror",3.8000000000000003
3308,Smokin' Aces,"Action,Drama,Thriller,Crime",4.5
3309,3 Days to Kill,"Action,Drama,Thriller,Crime",4.0
3310,The Hills Have Eyes II,"Adventure,Thriller,Horror",3.2
3311,Bride Wars,"Comedy,Romance",2.4000000000000004
3312,North by Northwest,"Action,Adventure,Mystery,Thriller",9.8
3313,The Happytime Murders,"Action,Mystery,Thriller,Fantasy,Horror,Comedy,Crime",2.7
3314,The Lazarus Effect,"Thriller,Horror",3.1
3315,Larry Crowne,"Drama,Comedy",4.1000000000000005
3316,Elite Squad: The Enemy Within,"Action,Drama,Thriller,Crime",7.1000000000000005
3317,Kiss the Girls,"Drama,Mystery,Thriller,Crime",4.6000000000000005
3318,[Rec] 2,"Thriller,Horror",5.2
3319,Paranoid Park,"Drama,Sport,Mystery,Thriller,Crime",8.3
3320,The Kite Runner,"Drama,Romance",6.1000000000000005
3321,JCVD,"Action,Drama,Crime",6.4
3322,Instant Family,"Drama,Comedy,Family",5.7
3323,The Forsaken,"Thriller,Horror",3.5
3324,Diary of a Wimpy Kid 2: Rodrick Rules,Comedy,5.1000000000000005
3325,The Lucky One,Drama,3.9000000000000004
3326,Charlie Bartlett,"Drama,Comedy",5.4
3327,The Longest Ride,"Drama,Romance",3.3000000000000003
3328,The Space Between Us,"Adventure,Sci-Fi,Drama,Romance",3.3000000000000003
3329,Star Trek: The Motion Picture,"Adventure,Sci-Fi,Mystery",4.800000000000001
3330,Step Up 3-D,"Drama,Romance,Music",4.5
3331,The Tale,"Drama,Mystery,Thriller",9.0
3332,A Tale of Two Sisters,"Drama,Mystery,Thriller,Horror",6.5
3333,Blood Work,"Action,Drama,Mystery,Thriller,Crime",6.4
3334,Miracle at St. Anna,"Action,Drama,Thriller,Crime,War",3.7
3335,Winchester,"Biography,Mystery,Thriller,Fantasy,Horror",2.8000000000000003
3336,The Man in the Iron Mask,"Action,Adventure,Drama,History",4.800000000000001
3337,Life as We Know It,"Drama,Comedy",3.9000000000000004
3338,The Water Diviner,"Drama,War",5.0
3339,Smurfs: The Lost Village,"Adventure,Fantasy,Comedy,Animation,Family",4.0
3340,Igor,"Fantasy,Comedy,Animation,Family",4.0
3341,Liberal Arts,"Drama,Comedy",5.5
3342,Cooties,"Action,Sci-Fi,Horror,Comedy",4.9
3343,Ramona and Beezus,"Adventure,Fantasy,Comedy,Family",5.6000000000000005
3344,Something Borrowed,"Drama,Comedy,Romance",3.6
3345,The Duke of Burgundy,Drama,8.700000000000001
3346,The Deep Blue Sea,"Drama,Romance",8.200000000000001
3347,Shelter,"Drama,Sport,Romance",6.6000000000000005
3348,The Machine,"Sci-Fi,Thriller",5.2
3349,Daddy Day Care,"Comedy,Family",3.9000000000000004
3350,The Trip to Italy,"Drama,Comedy",7.5
3351,Breakfast on Pluto,"Drama,Comedy",5.9
3352,Generation War,"Drama,History,War",5.7
3353,Kit Kittredge: An American Girl,"Drama,Family",6.300000000000001
3354,What Men Want,"Fantasy,Comedy,Romance",4.9
3355,Lady Chatterley,"Drama,Romance",8.0
3356,Brotherhood of the Wolf,"Action,History,Mystery,Horror",5.7
3357,Seven Years in Tibet,"Adventure,Biography,Drama,History,War",5.5
3358,Last Holiday,"Adventure,Drama,Comedy",5.2
3359,Kill the Irishman,"Action,Crime",5.0
3360,The Ten,Comedy,5.0
3361,Life After Beth,"Drama,Fantasy,Horror,Comedy,Romance",5.0
3362,American Pastoral,"Drama,Crime",4.3
3363,Rocky III,"Drama,Sport",5.7
3364,Special Correspondents,Comedy,3.6
3365,Emma,"Comedy,Romance",6.6000000000000005
3366,Country Strong,"Drama,Music",4.5
3367,Innocent Voices,"Drama,War",6.6000000000000005
3368,Devil's Pass,"Mystery,Thriller",4.9
3369,Chasing Mavericks,"Drama,Sport",4.5
3370,Before Night Falls,"Biography,Drama",8.5
3371,Set It Up,"Comedy,Romance",6.2
3372,Thirteen Conversations About One Thing,Drama,7.4
3373,Because of Winn-Dixie,"Drama,Comedy,Family",5.4
3374,Tupac: Resurrection,"Biography,Music,Documentary",6.6000000000000005
3375,J.S.A.: Joint Security Area,"Drama,Thriller,War",5.800000000000001
3376,The Prince,"Action,Thriller",1.9000000000000001
3377,Show Dogs,"Action,Adventure,Comedy,Crime,Family",3.1
3378,Mean Streets,"Drama,Thriller,Crime",9.600000000000001
3379,Colors,"Drama,Crime",6.6000000000000005
3380,De-Lovely,"Biography,Drama,Romance,Music,Musical",5.300000000000001
3381,Celebrity,"Drama,Comedy",4.1000000000000005
3382,The Man Who Fell to Earth,"Sci-Fi,Drama",8.1
3383,Piglet's Big Movie,"Adventure,Mystery,Animation,Family",6.2
3384,The Addams Family,"Fantasy,Comedy",5.7
3385,Crossing Over,Drama,3.8000000000000003
3386,Barry,"Biography,Drama",7.2
3387,Beauty and the Beast,"Thriller,Fantasy,Romance",3.9000000000000004
3388,The Sword in the Stone,"Adventure,Fantasy,Comedy,Animation,Family,Musical",6.1000000000000005
3389,Mine,"Thriller,War",4.0
3390,Spartan,"Action,Drama,Mystery,Thriller,Crime",6.0
3391,Where in the World Is Osama Bin Laden?,"Comedy,War,Documentary",4.5
3392,College,Comedy,1.5
3393,Ash Is Purest White,"Drama,Romance",8.5
3394,Under the Sun,Documentary,8.1
3395,Lucky You,"Drama,Sport,Romance",4.9
3396,Intruders,"Drama,Thriller,Horror",3.9000000000000004
3397,Una,"Drama,Romance",6.2
3398,Wind Chill,"Drama,Thriller,Horror",5.2
3399,Extraterrestrial,"Sci-Fi,Horror",3.8000000000000003
3400,Eden,"Drama,History,Music",8.1
3401,"The Prize Winner of Defiance, Ohio","Biography,Drama",5.800000000000001
3402,Rosewood,"Action,Drama,History",7.1000000000000005
3403,The Abandoned,"Mystery,Thriller,Horror",4.2
3404,Gimme the Loot,"Drama,Comedy,Crime",8.1
3405,Up and Down,"Drama,Comedy",7.800000000000001
3406,Paradise: Hope,Drama,7.800000000000001
3407,Amira & Sam,"Drama,Comedy,Romance",5.800000000000001
3408,The Take,"Action,Drama,Thriller",4.800000000000001
3409,MI-5,"Action,Drama,Thriller",4.7
3410,Guy and Madeline on a Park Bench,"Drama,Musical",8.3
3411,The Claim,"Drama,Romance,Western",6.2
3412,Fuck,Documentary,5.800000000000001
3413,Snow Falling on Cedars,"Drama,Mystery,Thriller,Romance",4.4
3414,211,"Action,Drama,History,Thriller,Crime",2.1
3415,Menashe,Drama,8.1
3416,Sgt. Stubby: An American Hero,"Adventure,History,War,Animation,Family",5.800000000000001
3417,Home for the Holidays,"Drama,Comedy,Romance",5.6000000000000005
3418,I Am Big Bird: The Caroll Spinney Story,"Biography,Drama,Documentary",7.1000000000000005
3419,Paris,"Drama,Comedy,Romance",6.800000000000001
3420,Sharkwater,Documentary,5.9
3421,The Aryan Couple,"Drama,War",2.9000000000000004
3422,The Fanatic,Thriller,1.7000000000000002
3423,Bamako,Drama,8.1
3424,Herod's Law,"Mystery,Comedy,Crime",6.4
3425,The Beautiful Country,Drama,6.4
3426,The Muppet Christmas Carol,"Drama,Fantasy,Comedy,Family,Musical",6.4
3427,Kelly & Cal,"Drama,Comedy,Family",6.4
3428,OSS 117 - Lost in Rio,"Adventure,Comedy",5.800000000000001
3429,The Night Eats the World,Horror,5.0
3430,At the Devil's Door,Horror,4.7
3431,Millennium Mambo,"Drama,Romance",7.300000000000001
3432,Wadd: The Life & Times of John C. Holmes,"Biography,Documentary",6.4
3433,Emmanuel's Gift,Documentary,6.1000000000000005
3434,Wassup Rockers,"Drama,Comedy",5.6000000000000005
3435,Opal Dream,"Drama,Family",5.6000000000000005
3436,The Crocodile Hunter: Collision Course,"Action,Adventure,Comedy",5.0
3437,Maya the Bee Movie,"Adventure,Comedy,Animation,Family",4.9
3438,Twentynine Palms,"Drama,Horror",4.3
3439,A Fantastic Fear of Everything,Comedy,3.1
3440,Graceland,"Thriller,Crime",7.5
3441,Runoff,Drama,6.4
3442,One Chance,"Biography,Drama,Comedy,Music",5.2
3443,Alien Trespass,"Sci-Fi,Thriller,Horror,Comedy",4.800000000000001
3444,The Last Movie Star,Drama,4.6000000000000005
3445,I'm Reed Fish,"Drama,Comedy,Romance",3.6
3446,Goodbye World,"Drama,Comedy",3.6
3447,Wild Nights with Emily,"History,Comedy",7.4
3448,Lost in Paris,Comedy,7.4
3449,Leto,"Biography,Romance,Music",6.9
3450,loudQUIETloud: A Film About the Pixies,"Music,Documentary",6.300000000000001
3451,39 Pounds of Love,"Biography,Romance,Documentary",5.6000000000000005
3452,Tom of Finland,"Biography,Drama",5.6000000000000005
3453,"Scotland, Pa.","Comedy,Crime",4.9
3454,Species,"Action,Sci-Fi,Thriller,Horror",4.9
3455,Last Love,"Drama,Comedy",3.6
3456,Iraq in Fragments,"War,Documentary",8.4
3457,Robot Stories,"Sci-Fi,Drama",6.6000000000000005
3458,Tommy,"Drama,Musical",6.6000000000000005
3459,Pavarotti,"Biography,Music,Documentary",6.6000000000000005
3460,Take Me to the River,Drama,6.5
3461,Somm,Documentary,5.800000000000001
3462,Breakfast with Scot,"Drama,Sport,Romance,Music",5.1000000000000005
3463,Steal This Movie,"Biography,Drama,Romance",3.6
3464,Leatherface: Texas Chainsaw Massacre III,"Thriller,Horror",3.0
3465,Phantom of the Paradise,"Drama,Thriller,Fantasy,Horror,Comedy,Romance,Music,Musical",6.7
3466,Night Catches Us,"Drama,Romance",6.5
3467,Benny & Joon,"Drama,Comedy,Romance",5.7
3468,Clandestine Childhood,"Drama,History",5.5
3469,Bang Gang (A Modern Love Story),Drama,5.300000000000001
3470,24 Frames,Drama,7.6000000000000005
3471,The Adventures of Felix,"Drama,Comedy,Romance",6.300000000000001
3472,The Year of Spectacular Men,"Drama,Comedy",6.1000000000000005
3473,Every Day,"Drama,Comedy",4.800000000000001
3474,The FP,Comedy,4.800000000000001
3475,3-D Sex and Zen: Extreme Ecstasy,Drama,3.6
3476,Deadpool,"Action,Adventure,Sci-Fi,Thriller,Fantasy,Comedy,Romance",6.5
3477,Batman Begins,"Action,Drama,Thriller,Crime",7.0
3478,Gaga: Five Foot Two,"Biography,Music,Musical,Documentary",6.300000000000001
3479,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy,8.9
3480,Oblivion,"Action,Adventure,Sci-Fi,Mystery,Thriller",5.4
3481,Terminator 2: Judgment Day,"Action,Sci-Fi,Thriller",7.5
3482,Us,"Drama,Mystery,Thriller,Horror",8.1
3483,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Adventure,Fantasy,Family",7.5
3484,The Big Lebowski,"Comedy,Crime",7.1000000000000005
3485,Evil Dead,"Thriller,Horror",5.7
3486,The Descent,"Action,Adventure,Drama,Thriller,Horror",7.1000000000000005
3487,The Bourne Supremacy,"Action,Adventure,Mystery,Thriller",7.300000000000001
3488,Roma,Drama,9.600000000000001
3489,Men in Black,"Action,Sci-Fi,Comedy",7.1000000000000005
3490,Red Eye,Thriller,7.1000000000000005
3491,Anchorman: The Legend of Ron Burgundy,"Comedy,Romance",6.300000000000001
3492,The Cloverfield Paradox,"Action,Adventure,Sci-Fi,Mystery,Thriller,Horror",3.7
3493,Snakes on a Plane,"Action,Thriller",5.800000000000001
3494,Selma,"Biography,Drama,History",8.8
3495,Meet the Parents,"Comedy,Romance",7.300000000000001
3496,Olympus Has Fallen,"Action,Thriller",4.1000000000000005
3497,Scary Movie 5,"Thriller,Horror,Comedy",1.1
3498,Bolt,"Adventure,Fantasy,Comedy,Animation,Family",6.7
3499,Signs,"Sci-Fi,Drama,Mystery,Thriller,Horror",5.9
3500,The Big Sick,"Drama,Comedy,Romance",8.6
3501,Mean Girls,"Drama,Comedy",6.6000000000000005
3502,It Comes at Night,"Mystery,Horror",7.800000000000001
3503,Hercules,"Action,Adventure",4.7
3504,Beetlejuice,"Fantasy,Comedy",7.0
3505,Home,"Adventure,Sci-Fi,Fantasy,Comedy,Animation,Family",5.5
3506,Ice Age: The Meltdown,"Adventure,Comedy,Animation,Family",5.800000000000001
3507,Get Smart,"Action,Adventure,Comedy",5.4
3508,The SpongeBob SquarePants Movie,"Adventure,Comedy,Animation,Family",6.6000000000000005
3509,30 Days of Night,"Thriller,Horror",5.300000000000001
3510,16 Blocks,"Action,Drama,Thriller,Crime",6.300000000000001
3511,Pleasantville,"Drama,Fantasy,Comedy",7.1000000000000005
3512,Elle,"Drama,Thriller,Comedy",8.9
3513,Me Before You,"Drama,Romance",5.1000000000000005
3514,Godzilla,"Action,Sci-Fi,Thriller,Horror",3.2
3515,Australia,"Adventure,Drama,History,Romance,War",5.300000000000001
3516,The Life Aquatic with Steve Zissou,"Adventure,Drama,Comedy",6.2
3517,Pan,"Adventure,Fantasy,Comedy,Family",3.6
3518,Clerks,Comedy,7.0
3519,The X Files: I Want to Believe,"Sci-Fi,Drama,Mystery,Thriller",4.7
3520,Funny Games,"Drama,Mystery,Thriller,Horror,Crime",6.9
3521,Jackass 3-D,"Action,Comedy,Documentary",5.6000000000000005
3522,Conan the Barbarian,"Action,Adventure,Fantasy",3.6
3523,The Sorcerer's Apprentice,"Action,Adventure,Drama,Fantasy,Comedy",4.6000000000000005
3524,Ida,Drama,9.1
3525,21,Drama,4.800000000000001
3526,The Emperor's New Groove,"Adventure,Fantasy,Comedy,Animation,Family",7.0
3527,A Christmas Carol,"Drama,Fantasy,Animation,Family",5.5
3528,Halloween II (2009),"Thriller,Horror",3.5
3529,The Crazies,"Sci-Fi,Mystery,Thriller",5.5
3530,Tenacious D in The Pick of Destiny,"Adventure,Comedy,Music",5.5
3531,Vantage Point,"Action,Drama,Thriller,Crime",4.0
3532,The Foreigner,"Action,Drama,Mystery,Thriller,Crime",5.5
3533,The Three Musketeers,"Action,Adventure,Romance",3.5
3534,Safe,"Action,Thriller,Crime",5.5
3535,Elizabethtown,"Drama,Comedy,Romance",4.5
3536,Gosford Park,"Drama,Mystery,Comedy",9.0
3537,Ghostbusters II,"Action,Adventure,Sci-Fi,Fantasy,Comedy",5.6000000000000005
3538,Go,"Thriller,Comedy,Crime",7.2
3539,Coherence,"Sci-Fi,Thriller",6.5
3540,Valentine's Day,"Comedy,Romance",3.4000000000000004
3541,Lethal Weapon 2,"Action,Thriller,Comedy,Crime",7.0
3542,Cocktail,"Comedy,Romance",1.2000000000000002
3543,Hustlers,"Drama,Thriller,Comedy,Crime",7.9
3544,If Beale Street Could Talk,"Drama,Romance,Crime",8.700000000000001
3545,Journey 2: The Mysterious Island,"Action,Adventure,Sci-Fi,Fantasy,Family",4.1000000000000005
3546,The Painted Veil,"Drama,Romance",6.9
3547,Street Fighter: The Legend of Chun-Li,"Action,Adventure,Sci-Fi,Thriller",1.7000000000000002
3548,Revenge,"Action,Thriller,Horror",8.1
3549,Victor Frankenstein,"Sci-Fi,Drama,Horror",3.6
3550,Pocahontas,"Drama,History,Romance,Animation,Family,Musical",5.800000000000001
3551,Clueless,"Comedy,Romance",6.800000000000001
3552,God Bless America,"Comedy,Crime",5.6000000000000005
3553,Child's Play,Horror,4.800000000000001
3554,The Love Guru,"Sport,Comedy,Romance",2.4000000000000004
3555,House of 1000 Corpses,Horror,3.1
3556,Secretary,"Drama,Comedy,Romance",6.300000000000001
3557,Knockaround Guys,"Drama,Thriller,Comedy,Crime",3.0
3558,Rings,"Drama,Horror",2.5
3559,Gomorrah,"Drama,Crime",8.700000000000001
3560,District B13,"Action,Sci-Fi,Thriller,Crime",7.0
3561,Barton Fink,"Drama,Thriller,Comedy,Crime",6.9
3562,A Fantastic Woman,Drama,8.6
3563,Star Trek II: The Wrath of Khan,"Action,Adventure,Sci-Fi,Thriller",6.7
3564,The Kings of Summer,Comedy,6.1000000000000005
3565,The Devil's Rejects,"Thriller,Horror,Crime",5.300000000000001
3566,Empire of the Sun,"Action,Drama,History,War",6.2
3567,Deep Impact,"Action,Sci-Fi,Drama,Thriller",4.0
3568,Out of Time,"Drama,Thriller,Crime",6.300000000000001
3569,Trading Places,Comedy,6.9
3570,Red State,"Thriller,Horror",5.0
3571,Columbus,"Drama,Comedy,Romance",8.9
3572,Fool's Gold,"Adventure,Thriller,Comedy,Romance",2.9000000000000004
3573,The Assassin,"Action,Drama",8.0
3574,You've Got Mail,"Comedy,Romance",5.7
3575,Rendition,"Drama,Thriller,War",5.5
3576,Jonas Brothers: The 3D Concert Experience,"Music,Documentary",4.5
3577,Cronos,"Drama,Thriller,Horror,Comedy",7.0
3578,My Big Fat Greek Wedding 2,"Comedy,Romance,Family",3.7
3579,The Way He Looks,"Drama,Romance",7.1000000000000005
3580,John Tucker Must Die,"Comedy,Romance",4.1000000000000005
3581,Mad Dog and Glory,"Drama,Comedy,Romance,Crime",7.1000000000000005
3582,Drop Dead Gorgeous,Comedy,2.8000000000000003
3583,Carlos,"Biography,Drama,History,Thriller,Crime",9.4
3584,Mystery Men,"Action,Fantasy,Comedy",6.5
3585,Stranger by the Lake,"Drama,Thriller",8.200000000000001
3586,The Young Victoria,"Biography,Drama,History,Romance",6.4
3587,Who Killed the Electric Car?,Documentary,7.0
3588,The World's Fastest Indian,"Biography,Drama,Sport",6.800000000000001
3589,The Big Wedding,Comedy,2.8000000000000003
3590,Unfaithful,"Drama,Thriller,Romance",6.300000000000001
3591,Tales from Earthsea,"Adventure,Fantasy,Animation",4.7
3592,Employee of the Month,"Comedy,Romance",3.6
3593,Dante's Peak,"Action,Adventure,Drama",4.3
3594,102 Dalmatians,"Comedy,Family",3.5
3595,City Island,"Drama,Comedy",6.6000000000000005
3596,Brimstone,"Mystery,Thriller,Western",4.5
3597,Agent Cody Banks,"Action,Adventure,Thriller,Comedy,Romance,Crime,Family",4.1000000000000005
3598,Before the Flood,"Documentary,News",6.300000000000001
3599,Stonehearst Asylum,Thriller,5.2
3600,Flubber,"Fantasy,Comedy,Family",3.7
3601,The Messengers,"Drama,Thriller,Horror",3.4000000000000004
3602,Amazing Grace,"Biography,Drama,History,Romance",6.5
3603,The Zero Theorem,"Sci-Fi,Drama,Fantasy",5.0
3604,Charlie St. Cloud,"Drama,Fantasy,Romance",3.7
3605,Star Trek VI: The Undiscovered Country,"Action,Adventure,Sci-Fi,Thriller",6.5
3606,Velvet Goldmine,"Drama,Music",6.5
3607,5 Days of War,"Action,Drama,War",3.1
3608,Doogal,"Adventure,Comedy,Animation,Family",2.3000000000000003
3609,Tae Guk Gi: The Brotherhood of War,"Action,Drama,War",6.4
3610,The Cold Light of Day,"Action,Thriller",2.2
3611,Behind the Mask: The Rise of Leslie Vernon,"Thriller,Horror,Comedy",6.6000000000000005
3612,No Reservations,"Drama,Comedy,Romance",5.0
3613,For Colored Girls,Drama,5.0
3614,Miss Congeniality 2: Armed & Fabulous,"Action,Comedy,Crime",3.4000000000000004
3615,Goodbye Christopher Robin,"Biography,History,Family",5.4
3616,National Security,"Action,Thriller,Comedy,Crime",3.1
3617,Of Gods and Men,"Drama,History",8.6
3618,American Graffiti,"Drama,Comedy",9.700000000000001
3619,The Revolution Will Not Be Televised,Documentary,8.1
3620,Eagle vs Shark,"Comedy,Romance",5.5
3621,All the Boys Love Mandy Lane,"Mystery,Thriller,Horror,Romance",4.4
3622,Blue Crush,"Drama,Sport,Romance",6.1000000000000005
